BIBLIOTECA;MÉTODO;EXCEÇÃO;#ISSUES;#REPOSITÓRIOS;#STACKTRACES
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveValueIfNecessary;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveValueIfNecessary;java.lang.RuntimeException;2;1;7
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveValueIfNecessary;org.springframework.beans.BeanInstantiationException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveValueIfNecessary;org.springframework.beans.factory.NoSuchBeanDefinitionException;2;2;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor;java.lang.IllegalStateException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor;org.springframework.beans.BeanInstantiationException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor;org.springframework.beans.factory.NoSuchBeanDefinitionException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor;org.springframework.data.mapping.PropertyReferenceException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod;java.lang.RuntimeException;1;1;3
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency;org.springframework.beans.factory.NoUniqueBeanDefinitionException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.getBean;java.lang.IllegalStateException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.getBean;org.springframework.beans.factory.NoSuchBeanDefinitionException;2;2;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.getBeanDefinition;org.springframework.beans.factory.NoSuchBeanDefinitionException;4;3;5
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.getBeanNamesForType;java.lang.IllegalStateException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.getBeansOfType;java.lang.NumberFormatException;1;1;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.getBeansOfType;java.lang.RuntimeException;2;1;7
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;com.mongodb.MongoException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;java.lang.IllegalArgumentException;5;5;5
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;java.lang.IllegalStateException;2;2;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;java.lang.reflect.MalformedParameterizedTypeException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;org.springframework.beans.BeanInstantiationException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;org.springframework.beans.factory.BeanCreationException;2;1;6
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;org.springframework.beans.factory.NoSuchBeanDefinitionException;5;4;5
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;org.springframework.beans.NotWritablePropertyException;2;2;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency;org.springframework.beans.factory.NoUniqueBeanDefinitionException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;com.mongodb.MongoException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;java.lang.IllegalArgumentException;7;6;10
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;java.lang.IllegalStateException;2;2;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;java.lang.NumberFormatException;1;1;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;java.lang.reflect.MalformedParameterizedTypeException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;java.lang.RuntimeException;2;1;10
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;org.springframework.beans.BeanInstantiationException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;org.springframework.beans.factory.BeanCreationException;2;1;6
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;org.springframework.beans.factory.BeanCreationNotAllowedException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;org.springframework.beans.factory.NoSuchBeanDefinitionException;5;4;5
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;org.springframework.beans.NotWritablePropertyException;2;2;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate;java.lang.RuntimeException;1;1;2
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate;org.springframework.beans.BeanInstantiationException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.propertyeditors.CustomNumberEditor.setAsText;java.lang.NumberFormatException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.TypeConverterDelegate.convertIfNecessary;java.lang.IllegalStateException;1;1;1
spring-beans-5.0.6.RELEASE.jar;org.springframework.beans.TypeConverterDelegate.convertIfNecessary;java.lang.NumberFormatException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.annotation.CommonAnnotationBeanPostProcessor.postProcessPropertyValues;org.springframework.beans.factory.BeanNotOfRequiredTypeException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.annotation.ConfigurationClassPostProcessor.enhanceConfigurationClasses;java.lang.IllegalStateException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanFactory;java.lang.IllegalStateException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getBean;java.lang.IllegalArgumentException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getBean;java.lang.IllegalStateException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getBean;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getBean;org.springframework.beans.factory.NoSuchBeanDefinitionException;5;3;6
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getMessage;org.hibernate.exception.ConstraintViolationException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;com.mongodb.MongoException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.IllegalArgumentException;7;6;10
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.IllegalStateException;3;3;3
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.NumberFormatException;1;1;2
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.reflect.MalformedParameterizedTypeException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.RuntimeException;2;1;8
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.util.NoSuchElementException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.BeanInstantiationException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.factory.BeanCreationException;2;1;6
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.factory.BeanDefinitionStoreException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.factory.NoSuchBeanDefinitionException;5;4;5
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.NotWritablePropertyException;2;2;2
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractMessageSource.getMessage;org.springframework.context.NoSuchMessageException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.AbstractRefreshableApplicationContext.getBeanFactory;java.lang.IllegalStateException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.DelegatingMessageSource.getMessage;org.hibernate.exception.ConstraintViolationException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.context.support.PropertySourcesPlaceholderConfigurer.postProcessBeanFactory;org.springframework.beans.factory.BeanDefinitionStoreException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.ui.ModelMap.addAttribute;java.lang.IllegalArgumentException;1;1;1
spring-context-5.0.6.RELEASE.jar;org.springframework.validation.AbstractBindingResult.getFieldValue;org.springframework.beans.NotReadablePropertyException;1;1;1
spring-context-support-5.0.6.RELEASE.jar;org.springframework.mail.javamail.JavaMailSenderImpl.send;org.thymeleaf.exceptions.TemplateProcessingException;1;1;1
spring-core-5.0.6.RELEASE.jar;org.springframework.core.convert.support.ConversionUtils.invokeConverter;java.lang.IllegalArgumentException;1;1;1
spring-core-5.0.6.RELEASE.jar;org.springframework.core.convert.support.GenericConversionService.convert;java.lang.IllegalArgumentException;1;1;1
spring-core-5.0.6.RELEASE.jar;org.springframework.core.convert.support.GenericConversionService.convert;org.springframework.core.convert.ConverterNotFoundException;1;1;1
spring-core-5.0.6.RELEASE.jar;org.springframework.core.convert.support.ObjectToObjectConverter.convert;java.lang.IllegalArgumentException;1;1;1
spring-core-5.0.6.RELEASE.jar;org.springframework.util.Assert.isTrue;java.lang.IllegalArgumentException;4;4;4
spring-core-5.0.6.RELEASE.jar;org.springframework.util.Assert.notNull;java.lang.IllegalArgumentException;3;3;3
spring-core-5.0.6.RELEASE.jar;org.springframework.util.NumberUtils.parseNumber;java.lang.NumberFormatException;1;1;1
spring-core-5.0.6.RELEASE.jar;org.springframework.util.ReflectionUtils.invokeMethod;java.lang.IllegalStateException;1;1;1
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.execute;org.apache.commons.beanutils.ConversionException;1;1;1
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.execute;org.springframework.dao.DataIntegrityViolationException;3;2;4
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.execute;org.springframework.dao.DuplicateKeyException;2;1;2
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.queryForObject;org.springframework.dao.EmptyResultDataAccessException;1;1;1
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.update;org.apache.commons.beanutils.ConversionException;1;1;1
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.update;org.springframework.dao.DataIntegrityViolationException;3;2;4
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.update;org.springframework.dao.DuplicateKeyException;2;1;2
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate;org.springframework.dao.DataIntegrityViolationException;3;2;4
spring-jdbc-5.0.6.RELEASE.jar;org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate;org.springframework.dao.DuplicateKeyException;2;1;2
spring-test-5.0.6.RELEASE.jar;org.springframework.mock.web.MockFilterChain.doFilter;java.lang.IllegalStateException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run;java.lang.IllegalArgumentException;2;2;2
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run;java.lang.IllegalStateException;4;4;5
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run;javax.persistence.RollbackException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run;org.apache.ibatis.reflection.ReflectionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run;org.springframework.beans.factory.NoSuchBeanDefinitionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate;java.lang.IllegalArgumentException;2;2;2
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate;java.lang.IllegalStateException;4;4;5
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate;javax.persistence.RollbackException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate;org.apache.ibatis.reflection.ReflectionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate;org.springframework.beans.factory.NoSuchBeanDefinitionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestMethodCallbacks.evaluate;java.lang.IllegalArgumentException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestMethodCallbacks.evaluate;java.lang.IllegalStateException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestMethodCallbacks.evaluate;javax.persistence.RollbackException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestMethodCallbacks.evaluate;org.apache.ibatis.reflection.ReflectionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunAfterTestMethodCallbacks.evaluate;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate;java.lang.IllegalArgumentException;2;2;2
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate;java.lang.IllegalStateException;4;4;5
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate;javax.persistence.RollbackException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate;org.apache.ibatis.reflection.ReflectionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate;org.springframework.beans.factory.NoSuchBeanDefinitionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestMethodCallbacks.evaluate;java.lang.IllegalArgumentException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestMethodCallbacks.evaluate;java.lang.IllegalStateException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestMethodCallbacks.evaluate;org.apache.ibatis.reflection.ReflectionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.RunBeforeTestMethodCallbacks.evaluate;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.SpringRepeat.evaluate;java.lang.IllegalArgumentException;2;2;2
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.SpringRepeat.evaluate;java.lang.IllegalStateException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.SpringRepeat.evaluate;javax.persistence.RollbackException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.SpringRepeat.evaluate;org.apache.ibatis.reflection.ReflectionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.junit4.statements.SpringRepeat.evaluate;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;java.lang.IllegalStateException;2;2;2
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.beans.factory.BeanNotOfRequiredTypeException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.beans.factory.NoSuchBeanDefinitionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.TestContextManager.afterTestMethod;javax.persistence.RollbackException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.TestContextManager.prepareTestInstance;java.lang.IllegalStateException;3;3;4
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.beans.factory.BeanNotOfRequiredTypeException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.beans.factory.NoSuchBeanDefinitionException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.transaction.TransactionalTestExecutionListener.afterTestMethod;javax.persistence.RollbackException;1;1;1
spring-test-5.0.6.RELEASE.jar;org.springframework.test.context.web.ServletTestExecutionListener.prepareTestInstance;java.lang.IllegalStateException;1;1;2
spring-test-5.0.6.RELEASE.jar;org.springframework.test.web.servlet.MockMvc.perform;java.lang.IllegalStateException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.annotation.PersistenceExceptionTranslationPostProcessor.setBeanFactory;java.lang.RuntimeException;2;1;7
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible;java.lang.IllegalArgumentException;2;2;2
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible;javax.persistence.PersistenceException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible;org.hibernate.exception.DataException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible;org.hibernate.exception.GenericJDBCException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.requiredSingleResult;org.springframework.dao.EmptyResultDataAccessException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.translateIfNecessary;java.lang.IllegalArgumentException;2;2;2
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.translateIfNecessary;javax.persistence.PersistenceException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.translateIfNecessary;org.hibernate.exception.DataException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.translateIfNecessary;org.hibernate.exception.GenericJDBCException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;java.lang.IllegalArgumentException;2;2;2
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;java.util.NoSuchElementException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;javax.persistence.PersistenceException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;org.hibernate.exception.DataException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;org.hibernate.exception.GenericJDBCException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;java.lang.IllegalArgumentException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;java.lang.NumberFormatException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;java.util.NoSuchElementException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.ConstraintViolationException;3;3;5
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.DataException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.GenericJDBCException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.LockAcquisitionException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.SQLGrammarException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.id.IdentifierGenerationException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.LazyInitializationException;2;2;4
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.QueryException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.StaleObjectStateException;6;2;8
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.TransactionException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.springframework.dao.DuplicateKeyException;2;1;2
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;redis.clients.jedis.exceptions.JedisConnectionException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.support.AbstractPlatformTransactionManager.commit;javax.persistence.RollbackException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.support.AbstractPlatformTransactionManager.commit;org.hibernate.exception.ConstraintViolationException;5;4;7
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.support.AbstractPlatformTransactionManager.commit;org.hibernate.StaleObjectStateException;4;1;4
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.support.AbstractPlatformTransactionManager.getTransaction;org.hibernate.TransactionException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.support.TransactionTemplate.execute;org.activiti.engine.ActivitiException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.support.TransactionTemplate.execute;org.apache.commons.beanutils.ConversionException;1;1;1
spring-tx-5.0.6.RELEASE.jar;org.springframework.transaction.support.TransactionTemplate.execute;org.springframework.dao.DataIntegrityViolationException;3;2;4
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;com.mongodb.MongoException;1;1;1
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.lang.IllegalArgumentException;2;2;5
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.lang.NumberFormatException;1;1;2
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.lang.RuntimeException;2;1;8
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.util.NoSuchElementException;1;1;1
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.BeanInstantiationException;1;1;1
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.factory.BeanCreationException;2;1;6
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.factory.BeanDefinitionStoreException;1;1;1
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.factory.NoSuchBeanDefinitionException;4;4;4
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.NotWritablePropertyException;1;1;1
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;com.mongodb.MongoException;1;1;1
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.lang.IllegalArgumentException;2;2;5
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.lang.NumberFormatException;1;1;2
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-web-5.0.6.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.lang.RuntimeException;2;1;8
